1.00 2650.295397
3.00 2616.611502
5.00 2549.877860
7.00 2451.560692
9.00 2324.393036
11.00 2172.575991
13.00 2001.292216
15.00 1815.923749
17.00 1621.682839
19.00 1423.751443
21.00 1227.533867
23.00 1038.679027
25.00 862.702016
27.00 704.259446
29.00 566.470699
31.00 450.702239
33.00 356.775223
35.00 283.245442
37.00 227.639117
39.00 186.801843
41.00 157.377490
43.00 136.216480
45.00 120.601745
47.00 108.355100
49.00 97.872780
51.00 88.083084
53.00 78.366261
55.00 68.489430
57.00 58.531961
59.00 48.768002
61.00 39.550570
63.00 31.241902
65.00 24.161218
67.00 18.526228
69.00 14.424332
71.00 11.828481
73.00 10.616160
75.00 10.575976
77.00 11.433685
79.00 12.897786
81.00 14.687229
83.00 16.541466
85.00 18.242480
87.00 19.638313
89.00 20.638873
91.00 21.200219
93.00 21.325992
95.00 21.068592
97.00 20.507377
99.00 19.726796
101.00 18.815824
103.00 17.866212
105.00 16.954852
107.00 16.135129
109.00 15.446568
111.00 14.916597
113.00 14.550583
115.00 14.336695
117.00 14.262504
119.00 14.314884
121.00 14.470858
123.00 14.707264
125.00 15.015656
127.00 15.394313
129.00 15.835623
131.00 16.335790
133.00 16.904123
135.00 17.547410
137.00 18.257492
139.00 19.024485
141.00 19.843391
143.00 20.695770
145.00 21.544261
147.00 22.354604
149.00 23.101874
151.00 23.750125
153.00 24.253890
155.00 24.587614
157.00 24.748137
159.00 24.727638
161.00 24.517119
163.00 24.138497
165.00 23.639136
167.00 23.054857
169.00 22.413905
171.00 21.772002
173.00 21.199232
175.00 20.732705
177.00 20.383899
179.00 20.186541
