1.00 2650.273025
3.00 2616.621247
5.00 2549.908569
7.00 2451.579120
9.00 2324.390865
11.00 2172.571774
13.00 2001.297101
15.00 1815.928794
17.00 1621.678226
19.00 1423.740356
21.00 1227.524366
23.00 1038.673100
25.00 862.696572
27.00 704.252172
29.00 566.462067
31.00 450.694676
33.00 356.771120
35.00 283.244298
37.00 227.637908
39.00 186.799858
41.00 157.377984
43.00 136.221144
45.00 120.607210
47.00 108.358376
49.00 97.876375
51.00 88.090339
53.00 78.375072
55.00 68.495653
57.00 58.536226
59.00 48.773822
61.00 39.557812
63.00 31.247464
65.00 24.164698
67.00 18.529863
69.00 14.428319
71.00 11.830987
73.00 10.617260
75.00 10.577434
77.00 11.435429
79.00 12.898243
81.00 14.686529
83.00 16.541094
85.00 18.242491
87.00 19.637696
89.00 20.637790
91.00 21.199410
93.00 21.325069
95.00 21.067037
97.00 20.505907
99.00 19.725950
101.00 18.814775
103.00 17.864480
105.00 16.953321
107.00 16.134126
109.00 15.445187
111.00 14.914919
113.00 14.549912
115.00 14.336753
117.00 14.261526
119.00 14.313234
121.00 14.470953
123.00 14.709107
125.00 15.016508
127.00 15.393747
129.00 15.836484
131.00 16.338916
133.00 16.906760
135.00 17.548391
137.00 18.259258
139.00 19.028217
141.00 19.846803
143.00 20.697563
145.00 21.546240
147.00 22.357681
149.00 23.104427
151.00 23.751646
153.00 24.255708
155.00 24.589221
157.00 24.747799
159.00 24.726838
161.00 24.518505
163.00 24.139698
165.00 23.635883
167.00 23.049891
169.00 22.413697
171.00 21.774244
173.00 21.194861
175.00 20.722858
177.00 20.382091
179.00 20.198103
