1.00 177.530358
3.00 165.519183
5.00 143.740077
7.00 116.020037
9.00 86.742335
11.00 59.849363
13.00 38.136493
15.00 22.893208
17.00 13.892252
19.00 9.753462
21.00 8.602106
23.00 8.740301
25.00 9.024368
27.00 8.881429
29.00 8.148793
31.00 6.925112
33.00 5.464344
35.00 4.062066
37.00 2.938758
39.00 2.182714
41.00 1.775643
43.00 1.651489
45.00 1.734995
47.00 1.952958
49.00 2.236122
51.00 2.523028
53.00 2.765543
55.00 2.932241
57.00 3.008114
59.00 2.991324
61.00 2.888838
63.00 2.713429
65.00 2.482397
67.00 2.215640
69.00 1.932242
71.00 1.647580
73.00 1.372805
75.00 1.116109
77.00 0.884115
79.00 0.682479
81.00 0.515677
83.00 0.386230
85.00 0.294132
87.00 0.237262
89.00 0.212407
91.00 0.215992
93.00 0.244225
95.00 0.292997
97.00 0.357616
99.00 0.432441
101.00 0.510883
103.00 0.586103
105.00 0.651858
107.00 0.702955
109.00 0.735648
111.00 0.748148
113.00 0.740697
115.00 0.714959
117.00 0.673516
119.00 0.619863
121.00 0.558182
123.00 0.492508
125.00 0.426131
127.00 0.361805
129.00 0.302059
131.00 0.248903
133.00 0.203570
135.00 0.166865
137.00 0.139509
139.00 0.121806
141.00 0.113201
143.00 0.112590
145.00 0.119008
147.00 0.131700
149.00 0.149558
151.00 0.171009
153.00 0.194798
155.00 0.220734
157.00 0.249264
159.00 0.280292
161.00 0.312879
163.00 0.346322
165.00 0.380935
167.00 0.416933
169.00 0.452746
171.00 0.485495
173.00 0.513366
175.00 0.536404
177.00 0.554333
179.00 0.564712
