1.00 56.485177
3.00 58.558959
5.00 58.171543
7.00 55.633649
9.00 54.383468
11.00 53.172854
13.00 49.643105
15.00 45.507499
17.00 42.267573
19.00 38.571846
21.00 33.997280
23.00 29.998476
25.00 26.607334
27.00 22.680037
29.00 19.008114
31.00 16.928337
33.00 15.299322
35.00 12.768362
37.00 10.742788
39.00 10.561351
41.00 10.601284
43.00 9.444007
45.00 8.630373
47.00 9.405450
49.00 10.199742
51.00 9.807862
53.00 9.628186
55.00 10.667302
57.00 11.544767
59.00 11.312110
61.00 11.260194
63.00 12.183298
65.00 12.725673
67.00 12.078737
69.00 11.542219
71.00 11.928629
73.00 12.036185
75.00 11.023496
77.00 9.925143
79.00 9.635474
81.00 9.446787
83.00 8.611052
85.00 7.620587
87.00 7.091286
89.00 6.775156
91.00 6.305417
93.00 5.817572
95.00 5.436042
97.00 5.024329
99.00 4.624142
101.00 4.410679
103.00 4.211878
105.00 3.736893
107.00 3.168308
109.00 2.884732
111.00 2.767003
113.00 2.408834
115.00 1.847411
117.00 1.480793
119.00 1.380939
121.00 1.239957
123.00 0.937427
125.00 0.686385
127.00 0.617417
129.00 0.602388
131.00 0.528421
133.00 0.454634
135.00 0.446988
137.00 0.469427
139.00 0.484560
141.00 0.511528
143.00 0.554258
145.00 0.583664
147.00 0.603148
149.00 0.641058
151.00 0.679367
153.00 0.674261
155.00 0.641175
157.00 0.636091
159.00 0.658098
161.00 0.657424
163.00 0.639262
165.00 0.673587
167.00 0.797888
169.00 1.001983
171.00 1.307986
173.00 1.839095
175.00 3.000947
177.00 5.117109
179.00 7.130867
