1.00 36.916213
3.00 36.470104
5.00 35.699691
7.00 34.640543
9.00 33.213154
11.00 31.405465
13.00 29.315305
15.00 27.009525
17.00 24.493362
19.00 21.825056
21.00 19.135274
23.00 16.524504
25.00 14.035806
27.00 11.726013
29.00 9.676361
31.00 7.924928
33.00 6.453343
35.00 5.243973
37.00 4.295573
39.00 3.580764
41.00 3.038956
43.00 2.621178
45.00 2.306536
47.00 2.071105
49.00 1.875620
51.00 1.692406
53.00 1.518373
55.00 1.353837
57.00 1.188998
59.00 1.017971
61.00 0.849233
63.00 0.693923
65.00 0.554641
67.00 0.431265
69.00 0.328270
71.00 0.250502
73.00 0.197792
75.00 0.167437
77.00 0.157206
79.00 0.163694
81.00 0.181949
83.00 0.208344
85.00 0.240432
87.00 0.273747
89.00 0.302784
91.00 0.325629
93.00 0.343747
95.00 0.356732
97.00 0.361400
99.00 0.357026
101.00 0.347304
103.00 0.335304
105.00 0.320158
107.00 0.300950
109.00 0.280434
111.00 0.262131
113.00 0.246358
115.00 0.231927
117.00 0.219635
119.00 0.211386
121.00 0.207486
123.00 0.207120
125.00 0.210144
127.00 0.216628
129.00 0.226040
131.00 0.238130
133.00 0.253024
135.00 0.269733
137.00 0.286629
139.00 0.303698
141.00 0.321783
143.00 0.339644
145.00 0.354862
147.00 0.367434
149.00 0.378868
151.00 0.388194
153.00 0.392932
155.00 0.393464
157.00 0.392015
159.00 0.388044
161.00 0.379571
163.00 0.367983
165.00 0.356409
167.00 0.344353
169.00 0.329921
171.00 0.315641
173.00 0.305545
175.00 0.298802
177.00 0.291103
179.00 0.283648
