1.00 1598.591146
3.00 1547.662611
5.00 1452.142779
7.00 1323.169005
9.00 1174.044594
11.00 1017.445710
13.00 863.594855
15.00 719.971701
17.00 592.060506
19.00 483.952076
21.00 398.050099
23.00 334.308925
25.00 290.066283
27.00 260.907055
29.00 241.954178
31.00 228.790804
33.00 217.851257
35.00 206.593055
37.00 193.622796
39.00 178.642895
41.00 162.114149
43.00 144.792971
45.00 127.401966
47.00 110.527969
49.00 94.648802
51.00 80.158029
53.00 67.345143
55.00 56.363112
57.00 47.220233
59.00 39.803840
61.00 33.921787
63.00 29.344175
65.00 25.835566
67.00 23.176578
69.00 21.176459
71.00 19.677112
73.00 18.549338
75.00 17.685233
77.00 16.992598
79.00 16.394266
81.00 15.829867
83.00 15.256064
85.00 14.644593
87.00 13.980028
89.00 13.257825
91.00 12.481836
93.00 11.661656
95.00 10.810975
97.00 9.946451
99.00 9.085616
101.00 8.244251
103.00 7.435237
105.00 6.669252
107.00 5.955543
109.00 5.301731
111.00 4.713529
113.00 4.195113
115.00 3.749294
117.00 3.376851
119.00 3.075850
121.00 2.841873
123.00 2.668607
125.00 2.547974
127.00 2.470326
129.00 2.425410
131.00 2.403464
133.00 2.395591
135.00 2.393970
137.00 2.392681
139.00 2.388482
141.00 2.380523
143.00 2.369642
145.00 2.358341
147.00 2.350906
149.00 2.352518
151.00 2.367909
153.00 2.400916
155.00 2.454627
157.00 2.530859
159.00 2.629237
161.00 2.747202
163.00 2.880786
165.00 3.024866
167.00 3.172947
169.00 3.317638
171.00 3.451724
173.00 3.568615
175.00 3.662207
177.00 3.727317
179.00 3.760577
