1.00 1610.252262
3.00 1590.326536
5.00 1551.427434
7.00 1494.538576
9.00 1420.713051
11.00 1331.968494
13.00 1231.234271
15.00 1121.423015
17.00 1005.225011
19.00 885.709819
21.00 766.502409
23.00 651.300733
25.00 543.471523
27.00 445.878613
29.00 360.586897
31.00 288.564635
33.00 229.745981
35.00 183.319729
37.00 147.905148
39.00 121.666271
41.00 102.570420
43.00 88.699512
45.00 78.410455
47.00 70.362999
49.00 63.533915
51.00 57.222665
53.00 51.015511
55.00 44.736756
57.00 38.404646
59.00 32.168201
61.00 26.235463
63.00 20.827989
65.00 16.150194
67.00 12.350778
69.00 9.499728
71.00 7.597666
73.00 6.586765
75.00 6.349678
77.00 6.724931
79.00 7.538712
81.00 8.618794
83.00 9.795599
85.00 10.922090
87.00 11.896246
89.00 12.652500
91.00 13.145463
93.00 13.360464
95.00 13.323651
97.00 13.079953
99.00 12.671440
101.00 12.146485
103.00 11.566221
105.00 10.983852
107.00 10.432797
109.00 9.942008
111.00 9.540442
113.00 9.239478
115.00 9.033388
117.00 8.921212
119.00 8.906559
121.00 8.978067
123.00 9.115941
125.00 9.315746
127.00 9.582360
129.00 9.907384
131.00 10.277063
133.00 10.693202
135.00 11.161983
137.00 11.672812
139.00 12.209473
141.00 12.767105
143.00 13.337327
145.00 13.893578
147.00 14.409601
149.00 14.873115
151.00 15.266738
153.00 15.560074
155.00 15.735540
157.00 15.797324
159.00 15.745402
161.00 15.571022
163.00 15.286829
165.00 14.929226
167.00 14.524382
169.00 14.085806
171.00 13.647566
173.00 13.259904
175.00 12.948085
177.00 12.714521
179.00 12.580388
