1.00 359.256985
3.00 354.544819
5.00 348.292187
7.00 341.428282
9.00 332.040760
11.00 319.841788
13.00 306.752601
15.00 293.435531
17.00 278.875723
19.00 262.918285
21.00 246.456976
23.00 229.625291
25.00 211.837512
27.00 193.168169
29.00 174.288195
31.00 155.489124
33.00 136.769561
35.00 118.497026
37.00 101.271742
39.00 85.407779
41.00 70.984757
43.00 58.170092
45.00 47.176235
47.00 38.031593
49.00 30.570931
51.00 24.595925
53.00 19.969620
55.00 16.560213
57.00 14.130056
59.00 12.364987
61.00 11.051656
63.00 10.116987
65.00 9.446645
67.00 8.831041
69.00 8.164780
71.00 7.511407
73.00 6.894117
75.00 6.222245
77.00 5.485287
79.00 4.803257
81.00 4.230692
83.00 3.713702
85.00 3.260854
87.00 2.955395
89.00 2.801199
91.00 2.736060
93.00 2.760256
95.00 2.895730
97.00 3.089997
99.00 3.291130
101.00 3.516948
103.00 3.755302
105.00 3.930977
107.00 4.034709
109.00 4.125855
111.00 4.182305
113.00 4.130001
115.00 4.009231
117.00 3.912318
119.00 3.804533
121.00 3.615100
123.00 3.418798
125.00 3.312276
127.00 3.231713
129.00 3.105903
131.00 3.031892
133.00 3.090075
135.00 3.176977
137.00 3.221814
139.00 3.344602
141.00 3.609024
143.00 3.873443
145.00 4.068587
147.00 4.341693
149.00 4.751596
151.00 5.125925
153.00 5.390770
155.00 5.719125
157.00 6.180634
159.00 6.579977
161.00 6.823509
163.00 7.104304
165.00 7.524358
167.00 7.872037
169.00 8.007320
171.00 8.140753
173.00 8.452783
175.00 8.723164
177.00 8.664118
179.00 8.434083
