1.00 14.166821
3.00 19.472954
5.00 21.164368
7.00 17.300422
9.00 15.090095
11.00 16.980742
13.00 17.535208
15.00 14.803053
17.00 13.233886
19.00 14.322408
21.00 14.262951
23.00 11.840481
25.00 10.346580
27.00 10.847661
29.00 10.508396
31.00 8.365460
33.00 6.883509
35.00 7.006936
37.00 6.667230
39.00 4.992379
41.00 3.745407
43.00 3.772341
45.00 3.630853
47.00 2.553072
49.00 1.718757
51.00 1.808716
53.00 1.861080
55.00 1.278854
57.00 0.821222
59.00 0.964940
61.00 1.080927
63.00 0.773892
65.00 0.539602
67.00 0.667416
69.00 0.740654
71.00 0.540902
73.00 0.407833
75.00 0.489850
77.00 0.503642
79.00 0.355322
81.00 0.280645
83.00 0.332055
85.00 0.319758
87.00 0.228503
89.00 0.209012
91.00 0.248112
93.00 0.232751
95.00 0.200075
97.00 0.226601
99.00 0.251572
101.00 0.228271
103.00 0.234167
105.00 0.284774
107.00 0.283327
109.00 0.238066
111.00 0.259982
113.00 0.318213
115.00 0.287606
117.00 0.217683
119.00 0.247021
121.00 0.312326
123.00 0.264955
125.00 0.181258
127.00 0.221861
129.00 0.303237
131.00 0.256217
133.00 0.171294
135.00 0.228224
137.00 0.333797
139.00 0.298074
141.00 0.214752
143.00 0.285257
145.00 0.418292
147.00 0.397930
149.00 0.307604
151.00 0.378662
153.00 0.539389
155.00 0.538518
157.00 0.426678
159.00 0.475871
161.00 0.664375
163.00 0.696035
165.00 0.549219
167.00 0.544620
169.00 0.766646
171.00 0.869984
173.00 0.680395
175.00 0.585556
177.00 0.957934
179.00 1.466321
