1.00 23.123547
3.00 21.684396
5.00 19.076182
7.00 15.739501
9.00 12.171104
11.00 8.835469
13.00 6.083266
15.00 4.080798
17.00 2.796202
19.00 2.067720
21.00 1.703542
23.00 1.539158
25.00 1.448613
27.00 1.349444
29.00 1.207533
31.00 1.027772
33.00 0.835182
35.00 0.658968
37.00 0.520933
39.00 0.427791
41.00 0.373258
43.00 0.348230
45.00 0.346338
47.00 0.361081
49.00 0.383793
51.00 0.406662
53.00 0.425459
55.00 0.438596
57.00 0.444863
59.00 0.442945
61.00 0.432680
63.00 0.415588
65.00 0.393516
67.00 0.367382
69.00 0.337775
71.00 0.306150
73.00 0.274308
75.00 0.242698
77.00 0.210643
79.00 0.178679
81.00 0.149071
83.00 0.123356
85.00 0.101086
87.00 0.081737
89.00 0.066258
91.00 0.055790
93.00 0.049981
95.00 0.047635
97.00 0.048394
99.00 0.052643
101.00 0.060003
103.00 0.069105
105.00 0.078734
107.00 0.088139
109.00 0.096417
111.00 0.102661
113.00 0.106568
115.00 0.108184
117.00 0.107322
119.00 0.103903
121.00 0.098502
123.00 0.091910
125.00 0.084479
127.00 0.076412
129.00 0.068239
131.00 0.060465
133.00 0.053142
135.00 0.046285
137.00 0.040277
139.00 0.035403
141.00 0.031416
143.00 0.028043
145.00 0.025504
147.00 0.024073
149.00 0.023511
151.00 0.023368
153.00 0.023577
155.00 0.024353
157.00 0.025708
159.00 0.027407
161.00 0.029280
163.00 0.031319
165.00 0.033566
167.00 0.036024
169.00 0.038574
171.00 0.040946
173.00 0.042926
175.00 0.044546
177.00 0.045883
179.00 0.046726
