1.00 631.449981
3.00 584.784948
5.00 501.310300
7.00 397.223226
9.00 289.912878
11.00 193.679607
13.00 117.667964
15.00 65.581352
17.00 36.191491
19.00 24.418369
21.00 23.255740
23.00 26.166288
25.00 28.769726
27.00 29.081079
29.00 26.788149
31.00 22.493088
33.00 17.247604
35.00 12.186083
37.00 8.156779
39.00 5.519157
41.00 4.217409
43.00 3.991282
45.00 4.534229
47.00 5.552423
49.00 6.776615
51.00 7.972423
53.00 8.957577
55.00 9.614969
57.00 9.893479
59.00 9.796195
61.00 9.362079
63.00 8.652442
65.00 7.744886
67.00 6.724997
69.00 5.671685
71.00 4.645429
73.00 3.688493
75.00 2.832479
77.00 2.101679
79.00 1.510773
81.00 1.064377
83.00 0.759875
85.00 0.588784
87.00 0.536458
89.00 0.584085
91.00 0.712864
93.00 0.905962
95.00 1.146374
97.00 1.414175
99.00 1.687032
101.00 1.942899
103.00 2.161889
105.00 2.327431
107.00 2.428189
109.00 2.459533
111.00 2.422862
113.00 2.324005
115.00 2.172673
117.00 1.982103
119.00 1.766989
121.00 1.540758
123.00 1.314774
125.00 1.099156
127.00 0.902682
129.00 0.731640
131.00 0.589822
133.00 0.479711
135.00 0.402635
137.00 0.357680
139.00 0.341679
141.00 0.350693
143.00 0.380750
145.00 0.427182
147.00 0.484863
149.00 0.550263
151.00 0.622714
153.00 0.703126
155.00 0.792367
157.00 0.891751
159.00 1.004022
161.00 1.131974
163.00 1.275768
165.00 1.432265
167.00 1.596551
169.00 1.762718
171.00 1.922943
173.00 2.067223
175.00 2.185181
177.00 2.268380
179.00 2.311310
